SampleID,School,Week,ChildID
6M1W_BUG1104_69,BUG,27,BUG1104
6M1W_BUG1104_7,BUG,27,BUG1104
6M1W_BUG1104_70,BUG,27,BUG1104
6M1W_BUG1104_71,BUG,27,BUG1104
6M1W_BUG1104_74,BUG,27,BUG1104
6M1W_BUG1104_75,BUG,27,BUG1104
6M1W_BUG1104_76,BUG,27,BUG1104
6M1W_BUG1104_77,BUG,27,BUG1104
6M1W_BUG1104_78,BUG,27,BUG1104
6M1W_BUG1104_79,BUG,27,BUG1104
6M1W_BUG1104_8,BUG,27,BUG1104
6M1W_BUG1104_80,BUG,27,BUG1104
6M1W_BUG1104_81,BUG,27,BUG1104
6M1W_BUG1104_83,BUG,27,BUG1104
6M1W_BUG1104_84,BUG,27,BUG1104
6M1W_BUG1104_85,BUG,27,BUG1104
6M1W_BUG1104_86,BUG,27,BUG1104
6M1W_BUG1104_87,BUG,27,BUG1104
6M1W_BUG1104_88,BUG,27,BUG1104
6M1W_BUG1104_89,BUG,27,BUG1104
6M1W_BUG1104_9,BUG,27,BUG1104
6M1W_BUG1104_90,BUG,27,BUG1104
6M1W_BUG609_1,BUG,27,BUG609
6M1W_BUG609_10,BUG,27,BUG609
6M1W_BUG609_11,BUG,27,BUG609
6M1W_BUG609_12,BUG,27,BUG609
6M1W_BUG609_13,BUG,27,BUG609
6M1W_BUG609_14,BUG,27,BUG609
6M1W_BUG609_2,BUG,27,BUG609
6M1W_BUG609_3,BUG,27,BUG609
6M1W_BUG609_4,BUG,27,BUG609
6M1W_BUG609_5,BUG,27,BUG609
6M1W_BUG609_6,BUG,27,BUG609
6M1W_BUG609_7,BUG,27,BUG609
6M1W_BUG609_8,BUG,27,BUG609
6M1W_BUG609_9,BUG,27,BUG609
6M1W_BUG629_1,BUG,27,BUG629
6M1W_BUG629_10,BUG,27,BUG629
6M1W_BUG629_11,BUG,27,BUG629
6M1W_BUG629_12,BUG,27,BUG629
6M1W_BUG629_13,BUG,27,BUG629
6M1W_BUG629_14,BUG,27,BUG629
6M1W_BUG629_15,BUG,27,BUG629
6M1W_BUG629_16,BUG,27,BUG629
6M1W_BUG629_17,BUG,27,BUG629
6M1W_BUG629_18,BUG,27,BUG629
6M1W_BUG629_19,BUG,27,BUG629
6M1W_BUG629_2,BUG,27,BUG629
6M1W_BUG629_20,BUG,27,BUG629
6M1W_BUG629_21,BUG,27,BUG629
6M1W_BUG629_22,BUG,27,BUG629
6M1W_BUG629_23,BUG,27,BUG629
6M1W_BUG629_24,BUG,27,BUG629
6M1W_BUG629_25,BUG,27,BUG629
6M1W_BUG629_26,BUG,27,BUG629
6M1W_BUG629_27,BUG,27,BUG629
6M1W_BUG629_28,BUG,27,BUG629
6M1W_BUG629_29,BUG,27,BUG629
6M1W_BUG629_3,BUG,27,BUG629
6M1W_BUG629_30,BUG,27,BUG629
6M1W_BUG629_4,BUG,27,BUG629
6M1W_BUG629_5,BUG,27,BUG629
6M1W_BUG629_6,BUG,27,BUG629
6M1W_BUG629_7,BUG,27,BUG629
6M1W_BUG629_8,BUG,27,BUG629
6M1W_BUG629_9,BUG,27,BUG629
6M1W_BUG632_1,BUG,27,BUG632
6M1W_BUG632_10,BUG,27,BUG632
6M1W_BUG632_11,BUG,27,BUG632
6M1W_BUG632_12,BUG,27,BUG632
6M1W_BUG632_13,BUG,27,BUG632
6M1W_BUG632_14,BUG,27,BUG632
6M1W_BUG632_15,BUG,27,BUG632
6M1W_BUG632_16,BUG,27,BUG632
6M1W_BUG632_17,BUG,27,BUG632
6M1W_BUG632_18,BUG,27,BUG632
6M1W_BUG632_19,BUG,27,BUG632
6M1W_BUG632_2,BUG,27,BUG632
6M1W_BUG632_20,BUG,27,BUG632
6M1W_BUG632_21,BUG,27,BUG632
6M1W_BUG632_22,BUG,27,BUG632
6M1W_BUG632_23,BUG,27,BUG632
6M1W_BUG632_24,BUG,27,BUG632
6M1W_BUG632_25,BUG,27,BUG632
6M1W_BUG632_26,BUG,27,BUG632
6M1W_BUG632_27,BUG,27,BUG632
6M1W_BUG632_28,BUG,27,BUG632
6M1W_BUG632_29,BUG,27,BUG632
6M1W_BUG632_3,BUG,27,BUG632
6M1W_BUG632_30,BUG,27,BUG632
6M1W_BUG632_31,BUG,27,BUG632
6M1W_BUG632_32,BUG,27,BUG632
6M1W_BUG632_4,BUG,27,BUG632
6M1W_BUG632_5,BUG,27,BUG632
6M1W_BUG632_6,BUG,27,BUG632
6M1W_BUG632_7,BUG,27,BUG632
6M1W_BUG632_8,BUG,27,BUG632
6M1W_BUG632_9,BUG,27,BUG632
6M1W_BUG704/2_1,BUG,27,BUG704/2
6M1W_BUG704/2_10,BUG,27,BUG704/2
6M1W_BUG704/2_11,BUG,27,BUG704/2
6M1W_BUG704/2_12,BUG,27,BUG704/2
6M1W_BUG704/2_13,BUG,27,BUG704/2
6M1W_BUG704/2_14,BUG,27,BUG704/2
6M1W_BUG704/2_15,BUG,27,BUG704/2
6M1W_BUG704/2_16,BUG,27,BUG704/2
6M1W_BUG704/2_17,BUG,27,BUG704/2
6M1W_BUG704/2_18,BUG,27,BUG704/2
6M1W_BUG704/2_19,BUG,27,BUG704/2
6M1W_BUG704/2_2,BUG,27,BUG704/2
6M1W_BUG704/2_20,BUG,27,BUG704/2
6M1W_BUG704/2_21,BUG,27,BUG704/2
6M1W_BUG704/2_22,BUG,27,BUG704/2
6M1W_BUG704/2_23,BUG,27,BUG704/2
6M1W_BUG704/2_24,BUG,27,BUG704/2
6M1W_BUG704/2_25,BUG,27,BUG704/2
6M1W_BUG704/2_26,BUG,27,BUG704/2
6M1W_BUG704/2_27,BUG,27,BUG704/2
6M1W_BUG704/2_28,BUG,27,BUG704/2
6M1W_BUG704/2_29,BUG,27,BUG704/2
6M1W_BUG704/2_3,BUG,27,BUG704/2
6M1W_BUG704/2_30,BUG,27,BUG704/2
6M1W_BUG704/2_31,BUG,27,BUG704/2
6M1W_BUG704/2_32,BUG,27,BUG704/2
6M1W_BUG704/2_33,BUG,27,BUG704/2
6M1W_BUG704/2_34,BUG,27,BUG704/2
6M1W_BUG704/2_35,BUG,27,BUG704/2
6M1W_BUG704/2_36,BUG,27,BUG704/2
6M1W_BUG704/2_37,BUG,27,BUG704/2
6M1W_BUG704/2_38,BUG,27,BUG704/2
6M1W_BUG704/2_39,BUG,27,BUG704/2
6M1W_BUG704/2_4,BUG,27,BUG704/2
6M1W_BUG704/2_40,BUG,27,BUG704/2
6M1W_BUG704/2_41,BUG,27,BUG704/2
6M1W_BUG704/2_42,BUG,27,BUG704/2
6M1W_BUG704/2_43,BUG,27,BUG704/2
6M1W_BUG704/2_44,BUG,27,BUG704/2
6M1W_BUG704/2_45,BUG,27,BUG704/2
6M1W_BUG704/2_46,BUG,27,BUG704/2
6M1W_BUG704/2_47,BUG,27,BUG704/2
6M1W_BUG704/2_48,BUG,27,BUG704/2
6M1W_BUG704/2_49,BUG,27,BUG704/2
6M1W_BUG704/2_5,BUG,27,BUG704/2
6M1W_BUG704/2_50,BUG,27,BUG704/2
6M1W_BUG704/2_51,BUG,27,BUG704/2
6M1W_BUG704/2_52,BUG,27,BUG704/2
6M1W_BUG704/2_53,BUG,27,BUG704/2
6M1W_BUG704/2_54,BUG,27,BUG704/2
6M1W_BUG704/2_55,BUG,27,BUG704/2
6M1W_BUG704/2_56,BUG,27,BUG704/2
6M1W_BUG704/2_6,BUG,27,BUG704/2
6M1W_BUG704/2_60,BUG,27,BUG704/2
6M1W_BUG704/2_61,BUG,27,BUG704/2
6M1W_BUG704/2_62,BUG,27,BUG704/2
6M1W_BUG704/2_63,BUG,27,BUG704/2
6M1W_BUG704/2_7,BUG,27,BUG704/2
6M1W_BUG704/2_8,BUG,27,BUG704/2
6M1W_BUG704/2_9,BUG,27,BUG704/2
6M1W_BUG704_1,BUG,27,BUG704
6M1W_BUG704_10,BUG,27,BUG704
6M1W_BUG704_11,BUG,27,BUG704
6M1W_BUG704_12,BUG,27,BUG704
6M1W_BUG704_13,BUG,27,BUG704
6M1W_BUG704_14,BUG,27,BUG704
6M1W_BUG704_15,BUG,27,BUG704
6M1W_BUG704_16,BUG,27,BUG704
6M1W_BUG704_17,BUG,27,BUG704
6M1W_BUG704_18,BUG,27,BUG704
6M1W_BUG704_19,BUG,27,BUG704
6M1W_BUG704_2,BUG,27,BUG704
6M1W_BUG704_20,BUG,27,BUG704
6M1W_BUG704_21,BUG,27,BUG704
6M1W_BUG704_22,BUG,27,BUG704
6M1W_BUG704_23,BUG,27,BUG704
6M1W_BUG704_24,BUG,27,BUG704
6M1W_BUG704_25,BUG,27,BUG704
6M1W_BUG704_26,BUG,27,BUG704
6M1W_BUG704_27,BUG,27,BUG704
6M1W_BUG704_28,BUG,27,BUG704
6M1W_BUG704_29,BUG,27,BUG704
6M1W_BUG704_3,BUG,27,BUG704
6M1W_BUG704_30,BUG,27,BUG704
6M1W_BUG704_4,BUG,27,BUG704
6M1W_BUG704_5,BUG,27,BUG704
6M1W_BUG704_6,BUG,27,BUG704
6M1W_BUG704_7,BUG,27,BUG704
6M1W_BUG704_9,BUG,27,BUG704
6M1W_BUG705_1,BUG,27,BUG705
6M1W_BUG705_10,BUG,27,BUG705
6M1W_BUG705_11,BUG,27,BUG705
6M1W_BUG705_12,BUG,27,BUG705
6M1W_BUG705_13,BUG,27,BUG705
6M1W_BUG705_14,BUG,27,BUG705
6M1W_BUG705_15,BUG,27,BUG705
6M1W_BUG705_16,BUG,27,BUG705
6M1W_BUG705_17,BUG,27,BUG705
6M1W_BUG705_18,BUG,27,BUG705
6M1W_BUG705_19,BUG,27,BUG705
6M1W_BUG705_2,BUG,27,BUG705
6M1W_BUG705_20,BUG,27,BUG705
6M1W_BUG705_21,BUG,27,BUG705
6M1W_BUG705_22,BUG,27,BUG705
6M1W_BUG705_23,BUG,27,BUG705
6M1W_BUG705_24,BUG,27,BUG705
6M1W_BUG705_25,BUG,27,BUG705
6M1W_BUG705_26,BUG,27,BUG705
6M1W_BUG705_27,BUG,27,BUG705
6M1W_BUG705_28,BUG,27,BUG705
6M1W_BUG705_29,BUG,27,BUG705
6M1W_BUG705_3,BUG,27,BUG705
6M1W_BUG705_30,BUG,27,BUG705
6M1W_BUG705_31,BUG,27,BUG705
6M1W_BUG705_32,BUG,27,BUG705
6M1W_BUG705_33,BUG,27,BUG705
6M1W_BUG705_34,BUG,27,BUG705
6M1W_BUG705_91,BUG,27,BUG705
6M1W_BUG705_36,BUG,27,BUG705
6M1W_BUG705_37,BUG,27,BUG705
6M1W_BUG705_38,BUG,27,BUG705
6M1W_BUG705_39,BUG,27,BUG705
6M1W_BUG705_4,BUG,27,BUG705
6M1W_BUG705_92,BUG,27,BUG705
6M1W_BUG705_41,BUG,27,BUG705
6M1W_BUG705_42,BUG,27,BUG705
6M1W_BUG705_44,BUG,27,BUG705
6M1W_BUG705_45,BUG,27,BUG705
6M1W_BUG705_48,BUG,27,BUG705
6M1W_BUG705_5,BUG,27,BUG705
6M1W_BUG705_50,BUG,27,BUG705
6M1W_BUG705_51,BUG,27,BUG705
6M1W_BUG705_53,BUG,27,BUG705
6M1W_BUG705_54,BUG,27,BUG705
6M1W_BUG705_55,BUG,27,BUG705
6M1W_BUG705_56,BUG,27,BUG705
6M1W_BUG705_57,BUG,27,BUG705
6M1W_BUG705_59,BUG,27,BUG705
6M1W_BUG705_6,BUG,27,BUG705
6M1W_BUG705_60,BUG,27,BUG705
6M1W_BUG705_61,BUG,27,BUG705
6M1W_BUG705_62,BUG,27,BUG705
6M1W_BUG705_63,BUG,27,BUG705
6M1W_BUG705_64,BUG,27,BUG705
6M1W_BUG705_65,BUG,27,BUG705
6M1W_BUG705_66,BUG,27,BUG705
6M1W_BUG705_69,BUG,27,BUG705
6M1W_BUG705_71,BUG,27,BUG705
6M1W_BUG705_72,BUG,27,BUG705
6M1W_BUG705_73,BUG,27,BUG705
6M1W_BUG705_75,BUG,27,BUG705
6M1W_BUG705_78,BUG,27,BUG705
6M1W_BUG705_8,BUG,27,BUG705
6M1W_BUG705_80,BUG,27,BUG705
6M1W_BUG705_81,BUG,27,BUG705
6M1W_BUG705_82,BUG,27,BUG705
6M1W_BUG705_84,BUG,27,BUG705
6M1W_BUG705_85,BUG,27,BUG705
6M1W_BUG705_86,BUG,27,BUG705
6M1W_BUG705_87,BUG,27,BUG705
6M1W_BUG705_88,BUG,27,BUG705
6M1W_BUG705_9,BUG,27,BUG705
6M1W_BUG705_90,BUG,27,BUG705
6M1W_BUG804_1,BUG,27,BUG804
6M1W_BUG804_10,BUG,27,BUG804
6M1W_BUG804_11,BUG,27,BUG804
6M1W_BUG804_12,BUG,27,BUG804
6M1W_BUG804_13,BUG,27,BUG804
6M1W_BUG804_14,BUG,27,BUG804
6M1W_BUG804_15,BUG,27,BUG804
6M1W_BUG804_16,BUG,27,BUG804
6M1W_BUG804_17,BUG,27,BUG804
6M1W_BUG804_18,BUG,27,BUG804
6M1W_BUG804_19,BUG,27,BUG804
6M1W_BUG804_2,BUG,27,BUG804
6M1W_BUG804_20,BUG,27,BUG804
6M1W_BUG804_21,BUG,27,BUG804
6M1W_BUG804_22,BUG,27,BUG804
6M1W_BUG804_23,BUG,27,BUG804
6M1W_BUG804_24,BUG,27,BUG804
6M1W_BUG804_25,BUG,27,BUG804
6M1W_BUG804_26,BUG,27,BUG804
6M1W_BUG804_27,BUG,27,BUG804
6M1W_BUG804_28,BUG,27,BUG804
6M1W_BUG804_29,BUG,27,BUG804
6M1W_BUG804_3,BUG,27,BUG804
6M1W_BUG804_30,BUG,27,BUG804
6M1W_BUG804_4,BUG,27,BUG804
6M1W_BUG804_5,BUG,27,BUG804
6M1W_BUG804_6,BUG,27,BUG804
6M1W_BUG804_7,BUG,27,BUG804
6M1W_BUG804_8,BUG,27,BUG804
6M1W_BUG804_9,BUG,27,BUG804
6M1W_BUG815_1,BUG,27,BUG815
6M1W_BUG815_2,BUG,27,BUG815
6M1W_BUG815_3,BUG,27,BUG815
6M1W_BUG815_4,BUG,27,BUG815
0W_BW810_1,BW,0,BW810
0W_BW810_10,BW,0,BW810
0W_BW810_11,BW,0,BW810
0W_BW810_12,BW,0,BW810
0W_BW810_13,BW,0,BW810
0W_BW810_14,BW,0,BW810
0W_BW810_15,BW,0,BW810
0W_BW810_16,BW,0,BW810
0W_BW810_17,BW,0,BW810
0W_BW810_18,BW,0,BW810
0W_BW810_19,BW,0,BW810
0W_BW810_2,BW,0,BW810
0W_BW810_20,BW,0,BW810
0W_BW810_21,BW,0,BW810
0W_BW810_22,BW,0,BW810
0W_BW810_23,BW,0,BW810
0W_BW810_24,BW,0,BW810
0W_BW810_25,BW,0,BW810
0W_BW810_26,BW,0,BW810
0W_BW810_27,BW,0,BW810
0W_BW810_28,BW,0,BW810
0W_BW810_29,BW,0,BW810
0W_BW810_3,BW,0,BW810
0W_BW810_30,BW,0,BW810
0W_BW810_31,BW,0,BW810
0W_BW810_4,BW,0,BW810
0W_BW810_5,BW,0,BW810
0W_BW810_6,BW,0,BW810
0W_BW810_7,BW,0,BW810
0W_BW810_8,BW,0,BW810
0W_BW810_9,BW,0,BW810
1W_BW1106_1,BW,1,BW1106
1W_BW1106_10,BW,1,BW1106
1W_BW1106_11,BW,1,BW1106
1W_BW1106_12,BW,1,BW1106
1W_BW1106_13,BW,1,BW1106
1W_BW1106_14,BW,1,BW1106
1W_BW1106_15,BW,1,BW1106
1W_BW1106_16,BW,1,BW1106
1W_BW1106_17,BW,1,BW1106
1W_BW1106_18,BW,1,BW1106
1W_BW1106_19,BW,1,BW1106
1W_BW1106_2,BW,1,BW1106
1W_BW1106_20,BW,1,BW1106
1W_BW1106_21,BW,1,BW1106
1W_BW1106_22,BW,1,BW1106
1W_BW1106_23,BW,1,BW1106
1W_BW1106_24,BW,1,BW1106
1W_BW1106_25,BW,1,BW1106
1W_BW1106_26,BW,1,BW1106
1W_BW1106_27,BW,1,BW1106
1W_BW1106_28,BW,1,BW1106
1W_BW1106_29,BW,1,BW1106
1W_BW1106_3,BW,1,BW1106
1W_BW1106_30,BW,1,BW1106
1W_BW1106_31,BW,1,BW1106
1W_BW1106_4,BW,1,BW1106
1W_BW1106_5,BW,1,BW1106
1W_BW1106_6,BW,1,BW1106
1W_BW1106_7,BW,1,BW1106
1W_BW1106_8,BW,1,BW1106
1W_BW1106_9,BW,1,BW1106
1W_BW605_1,BW,1,BW605
1W_BW605_10,BW,1,BW605
1W_BW605_2,BW,1,BW605
1W_BW605_3,BW,1,BW605
1W_BW605_4,BW,1,BW605
1W_BW605_5,BW,1,BW605
1W_BW605_6,BW,1,BW605
1W_BW605_7,BW,1,BW605
1W_BW605_8,BW,1,BW605
1W_BW605_9,BW,1,BW605
1Y_BW20601_1,BW,52,BW20601
1Y_BW20601_2,BW,52,BW20601
1Y_BW20601_3,BW,52,BW20601
1Y_BW20601_4,BW,52,BW20601
1Y_BW20601_5,BW,52,BW20601
1Y_BW20601_6,BW,52,BW20601
1Y_BW20602_1,BW,52,BW20602
1Y_BW20602_2,BW,52,BW20602
1Y_BW20602_3,BW,52,BW20602
1Y_BW20606_1,BW,52,BW20606
1Y_BW20606_10,BW,52,BW20606
1Y_BW20606_11,BW,52,BW20606
1Y_BW20606_12,BW,52,BW20606
1Y_BW20606_13,BW,52,BW20606
1Y_BW20606_14,BW,52,BW20606
1Y_BW20606_15,BW,52,BW20606
1Y_BW20606_16,BW,52,BW20606
1Y_BW20606_17,BW,52,BW20606
1Y_BW20606_18,BW,52,BW20606
1Y_BW20606_19,BW,52,BW20606
1Y_BW20606_2,BW,52,BW20606
1Y_BW20606_20,BW,52,BW20606
1Y_BW20606_21,BW,52,BW20606
1Y_BW20606_22,BW,52,BW20606
1Y_BW20606_23,BW,52,BW20606
1Y_BW20606_24,BW,52,BW20606
1Y_BW20606_25,BW,52,BW20606
1Y_BW20606_26,BW,52,BW20606
1Y_BW20606_27,BW,52,BW20606
1Y_BW20606_28,BW,52,BW20606
1Y_BW20606_29,BW,52,BW20606
1Y_BW20606_3,BW,52,BW20606
1Y_BW20606_30,BW,52,BW20606
1Y_BW20606_4,BW,52,BW20606
1Y_BW20606_5,BW,52,BW20606
1Y_BW20606_6,BW,52,BW20606
1Y_BW20606_7,BW,52,BW20606
1Y_BW20606_8,BW,52,BW20606
1Y_BW20606_9,BW,52,BW20606
1Y_BW20610_1,BW,52,BW20610
1Y_BW20610_10,BW,52,BW20610
1Y_BW20610_11,BW,52,BW20610
1Y_BW20610_12,BW,52,BW20610
1Y_BW20610_13,BW,52,BW20610
1Y_BW20610_14,BW,52,BW20610
1Y_BW20610_15,BW,52,BW20610
1Y_BW20610_16,BW,52,BW20610
1Y_BW20610_17,BW,52,BW20610
1Y_BW20610_18,BW,52,BW20610
1Y_BW20610_19,BW,52,BW20610
1Y_BW20610_2,BW,52,BW20610
1Y_BW20610_20,BW,52,BW20610
1Y_BW20610_21,BW,52,BW20610
1Y_BW20610_22,BW,52,BW20610
1Y_BW20610_23,BW,52,BW20610
1Y_BW20610_24,BW,52,BW20610
1Y_BW20610_25,BW,52,BW20610
1Y_BW20610_26,BW,52,BW20610
1Y_BW20610_27,BW,52,BW20610
1Y_BW20610_28,BW,52,BW20610
1Y_BW20610_29,BW,52,BW20610
1Y_BW20610_3,BW,52,BW20610
1Y_BW20610_30,BW,52,BW20610
1Y_BW20610_31,BW,52,BW20610
1Y_BW20610_4,BW,52,BW20610
1Y_BW20610_5,BW,52,BW20610
1Y_BW20610_6,BW,52,BW20610
1Y_BW20610_7,BW,52,BW20610
1Y_BW20610_8,BW,52,BW20610
1Y_BW20610_9,BW,52,BW20610
1Y_BW20612_1,BW,52,BW20612
1Y_BW20612_10,BW,52,BW20612
1Y_BW20612_11,BW,52,BW20612
1Y_BW20612_12,BW,52,BW20612
1Y_BW20612_13,BW,52,BW20612
1Y_BW20612_14,BW,52,BW20612
1Y_BW20612_15,BW,52,BW20612
1Y_BW20612_16,BW,52,BW20612
1Y_BW20612_17,BW,52,BW20612
1Y_BW20612_18,BW,52,BW20612
1Y_BW20612_19,BW,52,BW20612
1Y_BW20612_2,BW,52,BW20612
1Y_BW20612_20,BW,52,BW20612
1Y_BW20612_21,BW,52,BW20612
1Y_BW20612_22,BW,52,BW20612
1Y_BW20612_23,BW,52,BW20612
1Y_BW20612_24,BW,52,BW20612
1Y_BW20612_25,BW,52,BW20612
1Y_BW20612_26,BW,52,BW20612
1Y_BW20612_27,BW,52,BW20612
1Y_BW20612_28,BW,52,BW20612
1Y_BW20612_29,BW,52,BW20612
1Y_BW20612_3,BW,52,BW20612
1Y_BW20612_30,BW,52,BW20612
1Y_BW20612_4,BW,52,BW20612
1Y_BW20612_5,BW,52,BW20612
1Y_BW20612_6,BW,52,BW20612
1Y_BW20612_7,BW,52,BW20612
1Y_BW20612_8,BW,52,BW20612
1Y_BW20612_9,BW,52,BW20612
1Y_BW20614_1,BW,52,BW20614
1Y_BW20620_1,BW,52,BW20620
1Y_BW20620_10,BW,52,BW20620
1Y_BW20620_11,BW,52,BW20620
1Y_BW20620_12,BW,52,BW20620
1Y_BW20620_13,BW,52,BW20620
1Y_BW20620_14,BW,52,BW20620
1Y_BW20620_15,BW,52,BW20620
1Y_BW20620_16,BW,52,BW20620
1Y_BW20620_17,BW,52,BW20620
1Y_BW20620_18,BW,52,BW20620
1Y_BW20620_19,BW,52,BW20620
1Y_BW20620_2,BW,52,BW20620
1Y_BW20620_20,BW,52,BW20620
1Y_BW20620_21,BW,52,BW20620
1Y_BW20620_22,BW,52,BW20620
1Y_BW20620_23,BW,52,BW20620
1Y_BW20620_24,BW,52,BW20620
1Y_BW20620_25,BW,52,BW20620
1Y_BW20620_26,BW,52,BW20620
1Y_BW20620_27,BW,52,BW20620
1Y_BW20620_28,BW,52,BW20620
1Y_BW20620_29,BW,52,BW20620
1Y_BW20620_3,BW,52,BW20620
1Y_BW20620_30,BW,52,BW20620
1Y_BW20620_4,BW,52,BW20620
1Y_BW20620_5,BW,52,BW20620
1Y_BW20620_6,BW,52,BW20620
1Y_BW20620_7,BW,52,BW20620
1Y_BW20620_8,BW,52,BW20620
1Y_BW20620_9,BW,52,BW20620
1Y_BW20625_1,BW,52,BW20625
1Y_BW20625_10,BW,52,BW20625
1Y_BW20625_11,BW,52,BW20625
1Y_BW20625_12,BW,52,BW20625
1Y_BW20625_13,BW,52,BW20625
1Y_BW20625_14,BW,52,BW20625
1Y_BW20625_15,BW,52,BW20625
1Y_BW20625_16,BW,52,BW20625
1Y_BW20625_2,BW,52,BW20625
1Y_BW20625_3,BW,52,BW20625
1Y_BW20625_4,BW,52,BW20625
1Y_BW20625_5,BW,52,BW20625
1Y_BW20625_6,BW,52,BW20625
1Y_BW20625_7,BW,52,BW20625
1Y_BW20625_8,BW,52,BW20625
1Y_BW20625_9,BW,52,BW20625
1Y1W_BW1106_1,BW,53,BW1106
1Y1W_BW1106_2,BW,53,BW1106
1Y1W_BW20602_1,BW,53,BW20602
1Y1W_BW20602_10,BW,53,BW20602
1Y1W_BW20602_11,BW,53,BW20602
1Y1W_BW20602_12,BW,53,BW20602
1Y1W_BW20602_2,BW,53,BW20602
1Y1W_BW20602_3,BW,53,BW20602
1Y1W_BW20602_4,BW,53,BW20602
1Y1W_BW20602_5,BW,53,BW20602
1Y1W_BW20602_6,BW,53,BW20602
1Y1W_BW20602_7,BW,53,BW20602
1Y1W_BW20602_8,BW,53,BW20602
1Y1W_BW20602_9,BW,53,BW20602
1Y1W_BW20606_1,BW,53,BW20606
1Y1W_BW20606_2,BW,53,BW20606
1Y1W_BW20606_3,BW,53,BW20606
1Y1W_BW20606_4,BW,53,BW20606
1Y1W_BW20606_5,BW,53,BW20606
1Y1W_BW20606_6,BW,53,BW20606
1Y1W_BW20606_7,BW,53,BW20606
1Y1W_BW20606_8,BW,53,BW20606
1Y1W_BW20610_1,BW,53,BW20610
1Y1W_BW20610_10,BW,53,BW20610
1Y1W_BW20610_11,BW,53,BW20610
1Y1W_BW20610_12,BW,53,BW20610
1Y1W_BW20610_13,BW,53,BW20610
1Y1W_BW20610_14,BW,53,BW20610
1Y1W_BW20610_15,BW,53,BW20610
1Y1W_BW20610_16,BW,53,BW20610
1Y1W_BW20610_17,BW,53,BW20610
1Y1W_BW20610_18,BW,53,BW20610
1Y1W_BW20610_19,BW,53,BW20610
1Y1W_BW20610_2,BW,53,BW20610
1Y1W_BW20610_20,BW,53,BW20610
1Y1W_BW20610_21,BW,53,BW20610
1Y1W_BW20610_22,BW,53,BW20610
1Y1W_BW20610_23,BW,53,BW20610
1Y1W_BW20610_24,BW,53,BW20610
1Y1W_BW20610_25,BW,53,BW20610
1Y1W_BW20610_26,BW,53,BW20610
1Y1W_BW20610_27,BW,53,BW20610
1Y1W_BW20610_28,BW,53,BW20610
1Y1W_BW20610_29,BW,53,BW20610
1Y1W_BW20610_3,BW,53,BW20610
1Y1W_BW20610_30,BW,53,BW20610
1Y1W_BW20610_31,BW,53,BW20610
1Y1W_BW20610_4,BW,53,BW20610
1Y1W_BW20610_5,BW,53,BW20610
1Y1W_BW20610_6,BW,53,BW20610
1Y1W_BW20610_7,BW,53,BW20610
1Y1W_BW20610_8,BW,53,BW20610
1Y1W_BW20610_9,BW,53,BW20610
1Y1W_BW20612_1,BW,53,BW20612
1Y1W_BW20612_10,BW,53,BW20612
1Y1W_BW20612_11,BW,53,BW20612
1Y1W_BW20612_12,BW,53,BW20612
1Y1W_BW20612_13,BW,53,BW20612
1Y1W_BW20612_14,BW,53,BW20612
1Y1W_BW20612_15,BW,53,BW20612
1Y1W_BW20612_16,BW,53,BW20612
1Y1W_BW20612_17,BW,53,BW20612
1Y1W_BW20612_18,BW,53,BW20612
1Y1W_BW20612_19,BW,53,BW20612
1Y1W_BW20612_2,BW,53,BW20612
1Y1W_BW20612_20,BW,53,BW20612
1Y1W_BW20612_21,BW,53,BW20612
1Y1W_BW20612_22,BW,53,BW20612
1Y1W_BW20612_23,BW,53,BW20612
1Y1W_BW20612_24,BW,53,BW20612
1Y1W_BW20612_25,BW,53,BW20612
1Y1W_BW20612_3,BW,53,BW20612
1Y1W_BW20612_4,BW,53,BW20612
1Y1W_BW20612_5,BW,53,BW20612
1Y1W_BW20612_6,BW,53,BW20612
1Y1W_BW20612_7,BW,53,BW20612
1Y1W_BW20612_8,BW,53,BW20612
1Y1W_BW20612_9,BW,53,BW20612
1Y1W_BW20613_1,BW,53,BW20613
1Y1W_BW20613_10,BW,53,BW20613
1Y1W_BW20613_11,BW,53,BW20613
1Y1W_BW20613_12,BW,53,BW20613
1Y1W_BW20613_13,BW,53,BW20613
1Y1W_BW20613_14,BW,53,BW20613
1Y1W_BW20613_15,BW,53,BW20613
1Y1W_BW20613_16,BW,53,BW20613
1Y1W_BW20613_17,BW,53,BW20613
1Y1W_BW20613_18,BW,53,BW20613
1Y1W_BW20613_19,BW,53,BW20613
1Y1W_BW20613_2,BW,53,BW20613
1Y1W_BW20613_20,BW,53,BW20613
1Y1W_BW20613_21,BW,53,BW20613
1Y1W_BW20613_22,BW,53,BW20613
1Y1W_BW20613_23,BW,53,BW20613
1Y1W_BW20613_24,BW,53,BW20613
1Y1W_BW20613_25,BW,53,BW20613
1Y1W_BW20613_26,BW,53,BW20613
1Y1W_BW20613_27,BW,53,BW20613
1Y1W_BW20613_28,BW,53,BW20613
1Y1W_BW20613_29,BW,53,BW20613
1Y1W_BW20613_3,BW,53,BW20613
1Y1W_BW20613_30,BW,53,BW20613
1Y1W_BW20613_4,BW,53,BW20613
1Y1W_BW20613_5,BW,53,BW20613
1Y1W_BW20613_6,BW,53,BW20613
1Y1W_BW20613_7,BW,53,BW20613
1Y1W_BW20613_8,BW,53,BW20613
